Date,Title,Content,Link
2019.12.06,인도 앞으로는 금리동결에 무게,"   4.55.05.56.06.57.07.58.08.5 18.1 18.4 18.7 18.10 19.1 19.4 19.7 19.10인도기준금리 인도국채10년 인도국채2년(%) 0246810 14 15 16 17 18 19CPI Core CPI(%YoY) 인도중앙은행 물가목표 : 4%(±2%) -6-4-2024681012 15 16 17 18 19WPI(식료품 ) CPI(식료품 )(YoY,%) 910111213 456789 12 13 14 15 16 17 18 19 20인도기준금리 (L) 인도가중평균 대출금리 (R)(%) (%) 345678910 13 14 15 16 17 18 19 20인도GDP(YoY,%) 블룸버그 컨센서스 405060708090 626466687072747678 18.1 18.4 18.7 18.10 19.1 19.4 19.7 19.10달러/루피(L) 브렌트유 (R)(USD/INR) (USD/bbl)",https://ssl.pstatic.net/imgstock/upload/research/debenture/1575596274928.pdf
